bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Banking Services
999-99-99-99 16769 3 C 001 11 S 66 6002
DIEGO RAMIREZ
74923 RODNEY CREST, JAMEBURGH, WI 49917
Your consolidated statement
Contact us
(858) LLL-0101 or
example.com
For 03/02/2022
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ AnyCompany
©2020 Banking Services
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
ACCOUNT NAME
CHECKING
007354775930
14,900.51
page 1
Total checking and money market savings accounts
$14,900.51
735477593036
17,309.36
page 3
SAVINGS
$17,309.36
Total savings accounts
Checking and money market savings accounts
CHECKING 007354775930
Account summary
Your previous balance as of 03/02/2022
$6,036.07
- 623.12
Checks
Other withdrawals, debits and service charges
- 653.18
Deposits, credits and interest
9,213.75
=
Your new balance as of 06/17/2020
$14,900.51
Average Posted Balance in Statement Cycle
$1,646.20
Checks
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
*965025
101.39
06/09
985026
150.00
05/26
1401
450.00
06/05
Total checks
= $701.39
* indicates a skip in sequential check numbers above this item
Other withdrawals debite and service.charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Corp.
999-99-99-99 16769 3 C 001 11 S 66 002
PAULO SANTOS
4603 IRVIN TERRACE STOLTENBERGVIEW NJ 66625-7185
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example. com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Corp
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
008779334812
15,956.26
page 1
Total checking and money market savings accounts
$15,956.26
SAVINGS
877933481236
10,751.14
page 3
Total savings accounts
$10,751.14
Checking and money market savings accounts
CHECKING 008779334812
Account summary
Your previous balance as of 03/02/2022
$18,472.42
Checks
-1,066.05
Other withdrawals, debits and service charges
-692.44
Deposits, credits and interest
+5,698.11
Your new balance as of 06/17/2020
=
$15,956.26
Average Posted Balance in Statement Cycle
$19,863.20
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
05/26
1401
AMOUNT ($)
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawals debits and service charges can be found in 11,311 statement
0000667
Page 1 of 1
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services
999-99-99-99 16769 3 C 001 11 S 66 002
MÁRCIA OLIVEIRA
865 KUB PINES, ROLANDAHAVEN, TX 08475-4879
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
009553928489
1,853.89
page 1
Total checking and money market savings accounts
$1,853.89
SAVINGS
955392848936
14,446.01
page 3
Total savings accounts
$14,446.01
Checking and money market savings accounts
CHECKING 009553928489
Account summary
Your previous balance as of 03/02/2022
$7,103.75
Checks
-956.93
Other withdrawals, debits and service charges
-523,43
Deposits, credits and interest
+4,825.67
Your new balance as of 06/17/2020
= $1,853.89
Average Posted Balance in Statement Cycle
$5,787.22
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
05/26
AMOUNT ($)
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
=$701.39
Other withdrawals, debits and service charges can be found in full statement
0000667
Page 1 of 1
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Bank
999-99-99-99 16769 3 C 001 11 S 66 002
CARLOS SALAZAR
42581 STARK GARDENS, EAST RANDELLBURY, ID 92330-6309
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Bank.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
006310871921
16,386.81
page 1
Total checking and money market savings accounts
$16,386.81
SAVINGS
631087192136
7,280.43
page 3
Total savings accounts
$7,280.43
Checking and money market savings accounts
CHECKING 006310871921
Account summary
Your previous balance as of 03/02/2022
$3,177.60
Checks
-577.00
Other withdrawals, debits and service charges
-977.65
Deposits, credits and interest
+ 5,447.60
Your new balance as of 06/17/2020
=
$16,386.81
Average Posted Balance in Statement Cycle
$15,417.93
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawals debits and service changes can true found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services
999-99-99-99 16769 3 C 001 11 S 66 002
EFUA OWUSU
376 NORRIS BRANCH, TORPHYMOUTH, WA 86824-3660
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
006266419617
9,010.34
page 1
Total checking and money market savings accounts
$9,010.34
SAVINGS
626641961736
15,923.56
page 3
Total savings accounts
$15,923.56
Checking and money market savings accounts
CHECKING 006266419617
Account summary
Your previous balance as of 03/02/2022
$14,771.35
Checks
1,785.33
Other withdrawals, debits and service charges
-918.83
Deposits, credits and interest
+ 781.63
Your new balance as of 06/17/2020
= $9,010.34
Average Posted Balance in Statement Cycle
$13,802.63
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawals; debits and service charges can be found in Tull statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany LLC
999-99-99-99 16769 3 C 001 11 S 66 002
EFUA OWUSU
4616 KERTZMANN WELL, DUBUQUEVILLE, GA 10338-8601
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany LLC.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
006070539119
9,798.70
page 1
Total checking and money market savings accounts
$9,798.70
SAVINGS
607053911936
15,551.36
page 3
Total savings accounts
$15,551.36
Checking and money market savings accounts
CHECKING 006070539119
Account summary
Your previous balance as of 03/02/2022
$6,619.30
Checks
537.34
Other withdrawals, debits and service charges
657.94
Deposits, credits and interest
+ 2,894.31
Your new balance as of 06/17/2020
= $9,798.70
Average Posted Balance in Statement Cycle
$3,062.82
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawais. debits and service charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services
999-99-99-99 16769 3 C 001 11 S 66 002
LI JUAN
26195 ANDERSON MEWS, SOUTH LENNYTON, MD 11605
Your consolidated statement
Contact us
(858) LLL-0101 or
example.com
For 03/02/2022
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101
Summary of your accounts
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
ACCOUNT NAME
CHECKING
005529435979
8,067.95
page 1
Total checking and money market savings accounts
$8,067.95
552943597936
9,471.28
page 3
SAVINGS
$9,471.28
Total savings accounts
Checking and money market savings accounts
CHECKING 005529435979
Account summary
Your previous balance as of 03/02/2022
$691.59
- 502.39
Checks
Other withdrawals, debits and service charges
606.58
Deposits, credits and interest
+ 2,277.97
Your new balance as of 06/17/2020
= $8,067.95
Average Posted Balance in Statement Cycle
$10,063.32
Checks
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
*965025
101.39
06/09
985026
150.00
05/26
1401
450.00
06/05
Total checks
= $701.39
* indicates a skip in sequential check numbers above this item
Other withdrawais debits and service charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Finance Ltd
999-99-99-99 16769 3 C 001 11 S 66 6002
LIU JIE
84472 MICHAL SHOALS PORT CHARLES, MT 38863-4331
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Finance Ltd.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
009218940467
11,798.18
page 1
Total checking and money market savings accounts
$11,798.18
SAVINGS
921894046736
16,177.77
page 3
Total savings accounts
$16,177.77
Checking and money market savings accounts
CHECKING 009218940467
Account summary
Your previous balance as of 03/02/2022
$9,141.87
Checks
- 1,855.17
Other withdrawals, debits and service charges
- 969.58
Deposits, credits and interest
+ 4,045.45
Your new balance as of 06/17/2020
=
$11,798.18
Average Posted Balance in Statement Cycle
$8,583.75
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
=$701.39
Other withdrawals, debits and service charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services Group Inc.
999-99-99-99 16769 3 C 001 11 S 66 002
AKUA MANSA
40123 HOWARD FIELDS, PORT CAROLYNBURGH, OR 46521
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.
Example Bank, Member FDIC To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services Group Inc.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
003637570152
5,772.84
page 1
Total checking and money market savings accounts
$5,772.84
SAVINGS
363757015236
9,353.59
page 3
Total savings accounts
$9,353.59
Checking and money market savings accounts
CHECKING 003637570152
Account summary
Your previous balance as of 03/02/2022
$1,640.84
Checks
- 565.79
Other withdrawals, debits and service charges
-835.91
Deposits, credits and interest
9,431.59
Your new balance as of 06/17/2020
= $5,772.84
Average Posted Balance in Statement Cycle
$18,018.13
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
05/26
1401
AMOUNT ($)
450.00
06/05
*965025
101.39
06/09
985026
* indicates a skip in sequential check numbers above this item
150.00
Total checks
=$701.39
Other withdrawais. debits and service charges can be found in fill! statement
0000667
Page 1 of 1
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services Group Inc.
999-99-99-99 16769 3 C 001 11 S 66 002
JORGE SOUZA
8440 LEVI SQUARE, RYANNSHIRE MI 23751
Your consolidated statement
Contact us
(858) LLL-0101 or
For 03/02/2022
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services Group Inc.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
005313877191
13,234.19
page 1
Total checking and money market savings accounts
$13,234.19
SAVINGS
531387719136
17,173.00
page 3
Total savings accounts
$17,173.00
Checking and money market savings accounts
CHECKING 005313877191
Account summary
Your previous balance as of 03/02/2022
$5,315.05
Checks
1,446.91
Other withdrawals, debits and service charges
-758.02
Deposits, credits and interest
4,338.00
Your new balance as of 06/17/2020
=
$13,234.19
Average Posted Balance in Statement Cycle
$11,270.27
Checks
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
05/26
1401
06/05
*965025
101.39
06/09
985026
150.00
450.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdr awals. debits and service charges can be found in Fall statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Group
999-99-99-99 16769 3 C 001 11 S 66 002
JOHN STILES
9755 TAYLOR COVE, FERRYPORT, CO 04360
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Group.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
005163903863
3,285.98
page 1
Total checking and money market savings accounts
$3,285.98
SAVINGS
516390386336
7,028.77
page 3
Total savings accounts
$7,028.77
Checking and money market savings accounts
CHECKING 005163903863
Account summary
Your previous balance as of 03/02/2022
$3,501.55
Checks
1,184.65
Other withdrawals, debits and service charges
- 698.98
Deposits, credits and interest
+ 8,871.09
Your new balance as of 06/17/2020
= $3,285.98
Average Posted Balance in Statement Cycle
$13,637.24
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawals, debits and service charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Bank
999-99-99-99 16769 3 C 001 11 S 66 002
PAULO SANTOS
11956 RUBIN CAPE, WARDBERG, MT 11696-6414
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Bank.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
003544395762
4,390.89
page 1
Total checking and money market savings accounts
$4,390.89
SAVINGS
354439576236
7,357.55
page 3
Total savings accounts
$7,357.55
Checking and money market savings accounts
CHECKING 003544395762
Account summary
Your previous balance as of 03/02/2022
$10,421.90
Checks
563.79
Other withdrawals, debits and service charges
570.12
Deposits, credits and interest
+ 2,965.05
Your new balance as of 06/17/2020
= $4,390.89
Average Posted Balance in Statement Cycle
$10,725.69
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawals, debits and service charges can be found in full statément
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Credit Union
999-99-99-99 16769 3 C 001 11 S 66 002
CARLOS SALAZAR
69894 CALEB CORNERS, PORT MITCHELLCHESTER, RI 125268
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U.
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Credit Union.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
003213503960
18,937.06
page 1
Total checking and money market savings accounts
$18,937.06
SAVINGS
321350396036
9,504.44
page 3
Total savings accounts
$9,504.44
Checking and money market savings accounts
CHECKING 003213503960
Account summary
Your previous balance as of 03/02/2022
$12,034.33
Checks
1,301.57
Other withdrawals, debits and service charges
-742.68
Deposits, credits and interest
5,196.66
Your new balance as of 06/17/2020
=
$18,937.06
Average Posted Balance in Statement Cycle
$9,475.23
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withda awals debits and service charges ban be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Corp.
999-99-99-99 16769 3 C 001 11 S 66 002
JOHN DOE
9611 CALEB FALL, THERESSASHIRE CA 29589
Your consolidated statement
Contact us
For 03/02/2022
(858) LLL-0101 or
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Corp.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banken or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
009317538058
10,835.46
page 1
Total checking and money market savings accounts
$10,835.46
SAVINGS
931753805836
15,487.85
page 3
Total savings accounts
$15,487.85
Checking and money market savings accounts
CHECKING 009317538058
Account summary
Your previous balance as of 03/02/2022
$7,084.45
Checks
- 1,632.54
Other withdrawals, debits and service charges
-879.15
Deposits, credits and interest
+ -2,221.99
Your new balance as of 06/17/2020
=
$10,835.46
Average Posted Balance in Statement Cycle
$4,036.11
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
05/26
1401
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
= $701.39
Other withdrawais dobits and service charges can be found in full statement
Page 1 of 1
0000667
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Services
999-99-99-99 16769 3 C 001 11 S 66 002
KWAKU MENSAH
957 PADBERG PORTS, PHILLISSIDE OH 44199-4437
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Services.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
006560902098
7,249.34
page 1
Total checking and money market savings accounts
$7,249.34
SAVINGS
656090209836
10,851.43
page 3
Total savings accounts
$10,851.43
Checking and money market savings accounts
CHECKING 006560902098
Account summary
Your previous balance as of 03/02/2022
$2,629.26
Checks
1,525.39
Other withdrawals, debits and service charges
-657.26
Deposits, credits and interest
3,458.43
Your new balance as of 06/17/2020
= $7,249.34
Average Posted Balance in Statement Cycle
$7,795.66
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
05/26
1401
AMOUNT ($)
450.00
06/05
*965025
101.39
06/09
985026
* indicates a skip in sequential check numbers above this item
150.00
Total checks
=$701.39
Other withdrawais debits and service charges can be found in full statement
0000667
Page 1 of 1
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Financial Group
999-99-99-99 16769 3 C 001 11 S 66002
MATEO JACKSON
8578 TEQUILA HAVEN, KUPHALSHIRE, ME 81183
Your consolidated statement
Contact us
For 03/02/2022
example.com
(858) LLL-0101 or
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Financial Group.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NAME
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
CHECKING
002220502652
15,287.29
page 1
Total checking and money market savings accounts
$15,287.29
SAVINGS
222050265236
5,730.71
page 3
Total savings accounts
$5,730.71
Checking and money market savings accounts
CHECKING 002220502652
Account summary
Your previous balance as of 03/02/2022
$19,335.99
Checks
-585,59
Other withdrawals, debits and service charges
-518.36
Deposits, credits and interest
3,342.69
Your new balance as of 06/17/2020
=
$15,287.29
Average Posted Balance in Statement Cycle
$3,573.11
Checks
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
05/26
1401
AMOUNT ($)
450.00
06/05
*965025
101.39
06/09
985026
150.00
* indicates a skip in sequential check numbers above this item
Total checks
$701.39
Other withdrawals, debits and service charges can be found in full statement
0000667
Page 1 of 1
"
bank-statement,"Page 1 of 5 03/02/2022
DC 1090001004290
AnyCompany Finance Ltd
999-99-99-99 16769 3 C 001 11. S 66 002
MATEO JACKSON
185 STRACKE WALK, STOLTENBERGVILLE, MT 37442
Your consolidated statement
Contact us
(858) LLL-0101 or
For 03/02/2022
8
example.com
(858) 555-0101
Do more with digital banking
Bank without having to leave home. Check your account balances, make transfers, pay bills and deposit checks with your mobile device. If
you are not enrolled in digital banking, it only lakes a minute Gel started today at example.com/U
Example Bank, Member FDIC. To learn more, visit example.com/ABCXYZ ©2020 AnyCompany Finance Ltd.
If you are traveling outside of the USA and have concerns about accessing your account while you are traveling, please contact your
Branch Banker or call us at 858-LLL-0101.
Summary of your accounts
ACCOUNT NUMBER
BALANCE ($)
DETAILS ON
ACCOUNT NAME
CHECKING
001335268411
15,718.26
page 1
Total checking and money market savings accounts
$15,718.26
133526841136
11,826.83
page 3
SAVINGS
$11,826.83
Total savings accounts
Checking and money market savings accounts
CHECKING 001335268411
Account summary
Your previous balance as of 03/02/2022
$18,385.73
1,407.10
Checks
Other withdrawals, debits and service charges
-681.24
Deposits, credits and interest
+4,322.61
=
Your new balance as of 06/17/2020
$15,718.26
Average Posted Balance in Statement Cycle
$11,254.09
Checks
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
AMOUNT ($)
DATE
CHECK #
*965025
101.39
06/09
985026
150.00
05/26
1401
450.00
06/05
Total checks
= $701.39
* indicates a skip in sequential check numbers above this item
Other withdrawals debits and service charges can be found in full statement
Page 1 of 1
0000667
"
